id,climate,type,vav_min_frac,vintage,vav_sizing,heating_sp,cooling_sp,terminal_heating,central_heating,cooling,fans,hvac
LowExistingVAVFixed.San.Francisco.hsp18.17.csp22.22,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,18.17,22.22,1.99132958,1.15428894,10.34423872,1.62229646,15.11692568
LowExistingVAVFixed.San.Francisco.hsp18.89.csp22.22,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,18.89,22.22,2.37732974,1.13944278,10.35024788,1.61964536,15.49143774
LowExistingVAVFixed.San.Francisco.hsp19.17.csp22.22,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,19.17,22.22,2.56379044,1.13254992,10.35360594,1.61876166,15.67347994
LowExistingVAVFixed.San.Francisco.hsp19.44.csp22.22,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,19.44,22.22,2.76368338,1.1249501,10.35749422,1.6180547,15.86895438
LowExistingVAVFixed.San.Francisco.hsp19.72.csp22.22,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,19.72,22.22,2.99203146,1.11628984,10.36208946,1.61734774,16.09253048
LowExistingVAVFixed.San.Francisco.hsp20.csp22.22,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,20,22.22,3.24264878,1.10674588,10.3675684,1.61699426,16.3387293
LowExistingVAVFixed.San.Francisco.hsp20.28.csp22.22,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,20.28,22.22,3.51518186,1.09649496,10.3737543,1.61646404,16.60666714
LowExistingVAVFixed.San.Francisco.hsp20.56.csp22.22,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,20.56,22.22,3.81457942,1.0851836,10.38117738,1.61646404,16.90217642
LowExistingVAVFixed.San.Francisco.hsp20.83.csp22.22,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,20.83,22.22,4.12917662,1.0728118,10.38948416,1.61646404,17.2127086
LowExistingVAVFixed.San.Francisco.hsp21.11.csp22.22,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,21.11,22.22,4.48778208,1.05902608,10.39973508,1.61699426,17.56830948
LowExistingVAVFixed.San.Francisco.hsp21.11.csp22.5,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,21.11,22.5,4.40047252,1.09030906,10.07753806,1.54099606,17.11408768
LowExistingVAVFixed.San.Francisco.hsp21.11.csp22.78,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,21.11,22.78,4.32447432,1.11805724,9.77230808,1.47613248,16.6957441
LowExistingVAVFixed.San.Francisco.hsp21.11.csp23.06,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,21.11,23.06,4.2576666,1.14403802,9.4776825,1.41975242,16.30391152
LowExistingVAVFixed.San.Francisco.hsp21.11.csp23.33,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,21.11,23.33,4.20217024,1.1682514,9.20532616,1.37256284,15.95308262
LowExistingVAVFixed.San.Francisco.hsp21.11.csp23.61,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,21.11,23.61,4.15179934,1.1921113,8.9359744,1.33014524,15.61480226
LowExistingVAVFixed.San.Francisco.hsp21.11.csp23.89,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,21.11,23.89,4.10849804,1.21314336,8.67811074,1.29338332,15.29790744
LowExistingVAVFixed.San.Francisco.hsp21.11.csp24.17,San Francisco,LowExistingVAVFixed,Low,Existing,FALSE,21.11,24.17,4.0712059,1.23134758,8.43014452,1.26121664,14.99868662
